,created_at,screen_name,location,text
415,2021-04-29 01:54:55,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat...Fuck it im live on GTA 3 #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/fbSSqwiqs1
416,2021-04-29 01:45:24,Beauty_by_Britt,,Who wants to give me money for a new car $brittmarie525 #money #newcar #cashapp
417,2021-04-29 00:04:38,JazzyTV_,⤹Check out #JazzyTV! 💜 latest video ⤸,"2021 Toyota Camry SE Tour || JAZZYTV https://t.co/JzU7ODYf6T via @YouTube
#newcar #camry #Toyota https://t.co/cx3DFBj4vq"
418,2021-04-29 00:03:59,JF_L4C0MB3,🇨🇦🏁Montreal🏁🇨🇦,RT @RankSuggest: What do you think about this car. Please like it and follow me. #cars #car #newcar https://t.co/wrD06gzWoo
419,2021-04-29 00:00:03,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #cars #car #newcar https://t.co/wrD06gzWoo
420,2021-04-28 23:45:48,AnthonyEsterhu1,"Cape Town, South Africa","RT @Vehicularza: .@FordSouthAfrica gives EcoSport the Black treatment. 

Appearance is dominated by a black grille, front skid plate, roof,…"
421,2021-04-28 23:41:35,SellsToyotas,,"There's nothing like having a new car. Check out our 2020 Toyota Camry LE with only 9,078 mi.… https://t.co/uWWt9Im3bF"
422,2021-04-28 23:33:25,CFlack3,"Evans Mills, New York",Thanks #MinchinBuickGMC for my new truck! Couldn’t have done it without my sales rep #ROBERTDeVito! #NewCar #GMC https://t.co/cbAhpq0EVM
423,2021-04-28 23:21:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
424,2021-04-28 22:39:03,CourtneyLuhv,North Cackalacky,"This is a horrendous pic of me but that red bow is  FREAKING GORGEOUS Y'ALL!!!!
#newCar #upgrade #skirrrrrrrrt
https://t.co/uqz8cwd14K"
425,2021-04-28 22:15:03,AmericanaInsura,,"Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/YRzkAkbdj1"
426,2021-04-28 21:38:24,NorthlandCJDR,"Oak Park, MI","These looks are anything but deceiving.
https://t.co/QblupG5zts 

 #pacifica #mopar #dodge #srt #moparnation #ram… https://t.co/SZgZ8l3Uhb"
427,2021-04-28 21:20:35,NiahaGod,"Austin, TX","The Moment You Start Acting Like Life Is A Blessing, It Starts Feeling Like One 💞🔑

#NewCar #Blessed #Humble https://t.co/YuypChpE8V"
428,2021-04-28 21:19:30,MetroAcuraCA,"Montclair, CA","Go Acura! 🎉
Join the Metro Acura family today! 
Credit to our very own Yiwen Tang for this great photo of our happy… https://t.co/0xGqWS1dSM"
429,2021-04-28 21:11:13,pmillertoyota,"West Caldwell, NJ","The Spring Savings Event is Going on Now!
.
.
https://t.co/WExBsXESvq
.
#PaulMillerToyota #toyota #leasespecials… https://t.co/HTjG1AIE4d"
430,2021-04-28 21:01:50,cartelligent,"Sausalito, CA",The 2021 Toyota RAV4 Prime plug-in hybrid continues to be in high demand with limited supply at dealerships. We wer… https://t.co/ntwiULdfzH
431,2021-04-28 20:08:57,tropical_true,Florida,Nevermind beautiful people of the world. Gonna pick the car up at the dealer and will be on something closer to lik… https://t.co/05PYAAmijV
432,2021-04-28 20:01:37,CryslrJeepDodge,"Bayside, New York",Call our team at 718-229-8700 to set up an appointment or start the car buying process online at… https://t.co/gTrwVDGJhb
433,2021-04-28 20:00:02,RankSuggest,Dublin Ireland,Don't click on this pic. it will blow your mind.  #cars #car #newcar https://t.co/RX6dSl3iPg
434,2021-04-28 19:35:40,NorthVanRT,,"RT @PacificHonda_Ca: Honda Checkered Flag Event is on! 🏁🏁🏁

The crossover of your dreams can be your reality – lease from 0.99% up to 24 mo…"
435,2021-04-28 19:31:53,PacificHonda_Ca,North Vancouver,"Honda Checkered Flag Event is on! 🏁🏁🏁

The crossover of your dreams can be your reality – lease from 0.99% up to 24… https://t.co/BgE0SJBgsd"
436,2021-04-28 19:30:05,DanielsonFinanc,"Las Vegas, NV","Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/TkEEXxkbfo"
437,2021-04-28 19:26:44,CourtenayKia1,"1025A Comox Road, Courtenay BC",Huge congratulations to Chrystal on her brand new ‘21 Kia Sportage -with Glenice Neal #kia #kiasportage #kiafamily… https://t.co/aGnnxhWxeC
438,2021-04-28 19:19:01,ipacnissan,"San Antonio, TX",Looking for the perfect car for sunset chasing? We have the best options to help you get your sunset fix near or fa… https://t.co/yLft3vO09a
439,2021-04-28 19:12:09,MBMotorsLLC,"Bellingham, WA","Your vision. Our expertise. Together, we’ll find your dream car. #MBMotors #CarDealership #UsedCars #ferndale… https://t.co/cX0G3Q5AwZ"
440,2021-04-28 19:10:08,UNLSMM,"Lincoln, NE",How much should you spend on a car? A financial planner says there's a simple formula https://t.co/EIGcPobA68 #NewCar
441,2021-04-28 19:05:59,DorsiaFinance,"Lincoln, England",Did you know? - Our Blog helps you decipher all the Jargon in the finance world. Take a read via link in Bio!… https://t.co/1pFc4XcSxd
442,2021-04-28 19:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #cars #car #newcar https://t.co/8xdLmbRWsz"
443,2021-04-28 18:45:56,metrohondaca,"Montclair, Ca","Cruz looks great with his new Civic! Sold by Luis Guerrero. Welcome to the Metro Honda family! 

Ⓜ️… https://t.co/fERE10wqZ2"
444,2021-04-28 18:27:06,PaniaguaMall,"Dalton, GA, US, 30721","Let us help find your dream car, you won't regret it! 

#AutoSales #CarSales #Car #Best #Experts #QualityCars… https://t.co/LDwvVX32VH"
445,2021-04-28 18:02:11,FaircloughJCF,Manchester,"RT @HarwoodsGroup: Car of the week!
This week we have the Range Rover Defender 110 X😍
Experience this truly unique car with it's Iconic goo…"
446,2021-04-28 18:00:12,HarwoodsGroup,South of England,"Car of the week!
This week we have the Range Rover Defender 110 X😍
Experience this truly unique car with it's Iconi… https://t.co/ZkG1EPx6qZ"
447,2021-04-28 18:00:03,CraftAgency,"Jackson, MI.","Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/iLM0g19IQF"
448,2021-04-28 17:56:09,GLAutoCredit,"St Louis, MO","If you're in the market for a #newcar, check out these top car deals for spring! 💵  https://t.co/THGz0raXwZ https://t.co/3FgkX6cgUH"
449,2021-04-28 17:54:21,FatherHeneghan,"Galway, Ireland","@Eunicefrcleaner with her new motor🙏✝️

Driving in style now😎

#Newcar 
#Car 
#Happy https://t.co/BqHG4AvEFA"
450,2021-04-28 17:40:04,adamegarzalaw,1322 Yale St. Houston TX 77008,Does your brand #NewCar already need a repair?  https://t.co/b8zdnN22cP #CarRepairs #CarDefects https://t.co/N9ZVrWSpRD
451,2021-04-28 17:14:30,PutnamSan,San Mateo ,Those #newcar smiles are what keep us going! 😁 We are so thankful for those who choose to shop at #PutnamFord of Sa… https://t.co/rQr0Ri2ce4
452,2021-04-28 17:12:03,SaveOnSahara,Las Vegas,"All New 2021 Dodge Durango GT - Destroyer Gray Clearcoat 
https://t.co/zj9tu1zdrF
#lasvegas #vegas #sales #nevada… https://t.co/qYMdnXK3vM"
453,2021-04-28 17:09:04,Kahului_FCU,,"You deserve to own your #DreamCar, and we can make it happen! 🙌 If you're in the market for a new or used vehicle,… https://t.co/mkJimn4KPb"
454,2021-04-28 17:02:49,SouthJerseyFCU,"Deptford, NJ","When buying  a car, there are a number of factors that can help you decide which is the best make and model for you… https://t.co/sbC3ViCYcq"
455,2021-04-28 17:00:03,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #cars #car #newcar https://t.co/vquZDMXJRY"
456,2021-04-28 16:48:04,scottwhiteecu,,Your car is more than just a machine. ⚙️ 🔩 It carries your most precious assets and an array of lifelong memories.… https://t.co/IMh15qW7Jv
457,2021-04-28 16:36:02,GillmanAcura,"Houston, TX","Inside the 2022 #MDX, you have ALL the views. 😍 

#suv #acura #sunroof #leatherseats #automotive #carshopping… https://t.co/cP1GDy1GP2"
458,2021-04-28 16:25:00,GeorgiaFord,"Buford, GA","Congratulations on your new Ford truck, Hunter!
We're proud of Client Advisor Carter Wilson for his first car sale.… https://t.co/YTaoYrccY0"
459,2021-04-28 15:48:36,DebtTricks,United States,"A #newcar can be driven for 10 years or more if it's properly maintained. Heck, drive that sucker into the ground before you replace it!"
460,2021-04-28 15:44:00,GBSCars,Nottinghamshire,Another Zero was delivered to us last week for our IVA Service that we offer.... See more details on our website… https://t.co/3PUfrSlXpw
461,2021-04-28 15:15:03,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/4euo5NE1ka"
462,2021-04-28 15:00:31,autodigg,"Austin, TX","2021 Jeep Wrangler 4xe plug-in hybrid, becomes one of the most technologically advanced models… https://t.co/tkF9PkjTLZ"
463,2021-04-28 15:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #cars #car #newcar https://t.co/9ZzY51XWmc"
464,2021-04-28 14:53:26,RandySheltonCEO,"Dallas, TX","If you are in need of a #newcar come and see me at Van Griffith KIA, in Beautiful Granbury, TX. https://t.co/zndlhVihjp"
465,2021-04-28 14:40:53,sleepycovetales,Newfoundland Canada,So I just did a thing! My new Car!  2021 Mazda CX-30 GT Thank you to Brian and Sherry at Airport Mazda in Gander… https://t.co/4WQ0kc9GYv
466,2021-04-28 14:36:01,mjscarsales,"Stoke-on-Trent, England",Always a nice feeling to sell a car to someone who has been recommended to come &amp; see you &amp; that’s just the case wi… https://t.co/6G9u1vE0E5
467,2021-04-28 14:34:53,sarawat_chic12,,RT @thebrinksco: The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma #transunion #va…
468,2021-04-28 14:32:22,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/egVp1p5CwC
469,2021-04-28 14:30:12,MotorlineLexus,United Kingdom,"We offer a range of meticulously crafted electrified cars for every lifestyle and every adventure on the road.

Now… https://t.co/pbQ6CFxETt"
470,2021-04-28 14:30:12,motorlinegroup,Motorline Group,"We offer a range of meticulously crafted electrified cars for every lifestyle and every adventure on the road.

Now… https://t.co/ljiko3lwZH"
471,2021-04-28 14:06:53,TheSignDriveAu1,,"HAPPY WEDNESDAY! 
#HUMPDAY #WEDNESDAY #LEASE #AUTO #AUTOLEASE #AUTODEAL #NEWLEASE #NEWAUTO #NEWCAR #NEWDEAL… https://t.co/4CpwjPfATf"
472,2021-04-28 14:00:02,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #cars #car #newcar https://t.co/NYPf8T9oca"
473,2021-04-28 13:55:00,CPOUSED_com,"Austin, TX",Looking for the perfect preowned SUV? Look no further than https://t.co/f4n8AqSIlv for great deals on SUVs like thi… https://t.co/a71Xi4wITc
474,2021-04-28 13:50:04,LakelandHyundai,"Lakeland, Florida 33815",Duane Pryer found #LakelandAutomall on #Facebook and decided to come down to see what we had - Salesperson… https://t.co/cPWOEBDPKl
475,2021-04-28 13:17:11,armani1977,"Cape Town, South Africa","RT @ArielMotorCo: New car collection day is guaranteed to put a smile on your face!
 
Enjoy the weekend!

#ArielAtom4 #SeriousFun #NewCar…"
476,2021-04-28 12:31:00,NorthamptonMtrs,Northampton,"Another fabulous review left by one our recent sales guests! Well done to the team at Northampton Motors.

'Lovely… https://t.co/yMQwjJ1ZlG"
477,2021-04-28 12:00:03,RankSuggest,Dublin Ireland,Don't click on this pic. it will blow your mind.  #cars #car #newcar https://t.co/yycFNdBklp
478,2021-04-28 12:00:01,MSIChamber,"Mooresville, NC","Check out members Mooresville Ford!
New &amp; Pre Owned Vehicle sales, Service all Makes &amp; Models, Collision Center, Ge… https://t.co/oKOdrwQUdh"
479,2021-04-28 11:11:15,LemonChecks,"Cleveland, OH",While not the best #NEWCar 🚗 to buy.. it’s the BEST #UsedCar to snatch up‼️ #LemonChecks🍋 https://t.co/04o6fbuzJc
480,2021-04-28 11:00:14,HondaUniverse,"1085 Ocean Ave,  Lakewood, NJ","Shop for your next #Honda during the Honda Dream Garage Spring Event!
.
.
.
#HondaUniverse #Honda… https://t.co/k2Ytuzg2kk"
481,2021-04-28 10:49:00,GBSCars,Nottinghamshire,Looking for Insurance for your sports cars... Then visit our website for our dealer discount code with… https://t.co/Nfv0mspw8K
482,2021-04-28 10:30:17,desiragroup,Sites Across East Anglia,"Grab the Citroen C3 Aircross Flair while you can - Limited stock remaining!
Book your test drive today ➡️… https://t.co/D2d1cVrnXI"
483,2021-04-28 10:01:21,special_K_turn,,RT @KeyWorkerCarLe1: CUPRA Formentor is on the menu at https://t.co/6gd2CamAYG  #cupraformentor #cupra #keyworkercarleasing #keyworker #key…
484,2021-04-28 10:01:03,KeyWorkerCarLe1,Preston,CUPRA Formentor is on the menu at https://t.co/6gd2CamAYG  #cupraformentor #cupra #keyworkercarleasing #keyworker… https://t.co/yjDAXdSA2m
485,2021-04-28 09:37:16,SinclairJLR,Brecon & Swansea,We have a broad range of ex-demonstrators in stock that are available now and ready to go. Browse our stock:… https://t.co/j9nOAzofkD
486,2021-04-28 08:47:00,richardhdent,"Los Angeles, CA, United States",RT @tatesforcars: Register to discover DS 9 at an exclusive preview this Friday 30th April at our Tates DS Store Brighton. Call us on 01273…
487,2021-04-28 08:35:03,tatesforcars,Sussex,Register to discover DS 9 at an exclusive preview this Friday 30th April at our Tates DS Store Brighton. Call us on… https://t.co/o5u14WlEWD
488,2021-04-28 08:17:10,SagarDave2612,"Mumbai, India","#socialmedia is tool to measure the wealth for them.
#vacations  snaps,#newcar #RichLife #overated.
#Demataccount… https://t.co/BKdBVVtLc1"
489,2021-04-28 08:00:58,MoveCarLeasing,United Kingdom,"🖤Get your Wednesday off to a flying start in the new Polestar 2 from Move Vehicle Leasing 

https://t.co/yJtzhmK2zU… https://t.co/ZBuJSCFwCW"
490,2021-04-28 08:00:02,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #cars #car #newcar https://t.co/BFGhYCPKml"
491,2021-04-28 07:38:09,FordSouthAfrica,South Africa,"RT @Vehicularza: .@FordSouthAfrica gives EcoSport the Black treatment. 

Appearance is dominated by a black grille, front skid plate, roof,…"
492,2021-04-28 07:31:00,OSVMotoringNews,United Kingdom,"Need a family #SUV for the holidays? This #VolvoXC40 can be your #newcar for just £229.99 + VAT per month!

To secu… https://t.co/RekQlYXfxP"
493,2021-04-28 07:12:43,Vehicularza,South Africa,".@FordSouthAfrica gives EcoSport the Black treatment. 

Appearance is dominated by a black grille, front skid plate… https://t.co/pOE7DHAI3w"
494,2021-04-28 06:00:02,RankSuggest,Dublin Ireland,"See this cool car. Please like it, retweet and follow me. #cars #car #newcar https://t.co/xr2075zdBm"
495,2021-04-28 04:05:29,KevinSc58716797,,"RT @koolkeanen: I finally got one! Had to do it for big papa @elonmusk!

#ElonMusk #Tesla #newcar https://t.co/RkCVgXacMt"
496,2021-04-28 04:00:03,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #cars #car #newcar https://t.co/aCZ1tFHN4v"
497,2021-04-28 02:30:07,schluetergroup,Kitchener-Waterloo,Congrats to Kiera on her amazing new Hyundai Venue 💕 Both her mom and brother have worked with Patrick and today it… https://t.co/gT4OMA7S7Z
498,2021-04-28 02:16:07,BwbTitan,,"Hi Guys, #followme I will #followback #RT #retweet #CORSA #DRIVING #FIESTA #Ford #insane #mercedes #MERCEDESA45… https://t.co/TCTbV94OOC"
499,2021-04-28 02:00:03,RankSuggest,Dublin Ireland,"See this cool car. Please like it, retweet and follow me. #cars #car #newcar https://t.co/0mr5b0xbfd"
500,2021-04-28 01:39:48,PrimeRenault,,"The Renault KIGER’s smart interiors are designed to make every trip memorable. 

For Enquiries / Booking, Call:
+91… https://t.co/0xdC383Il7"
501,2021-04-28 00:55:12,CarExpertAus,Australia,Audi’s entry-level crossover is getting a new base engine plus a range of cosmetic tweaks👏 #Audi #AudiQ2 #Q2 #Auto… https://t.co/WWGkxSnk7n
502,2021-04-28 00:00:03,RankSuggest,Dublin Ireland,Don't click on this pic. it will blow your mind.  #cars #car #newcar https://t.co/NqwSr8kZ6f
503,2021-04-27 23:59:02,CarGeeks_,"Glendale, ca",We got plenty of amazing deals happening. Contact us today 818-946-2272 #chooseCarGeeks #newcar
504,2021-04-27 23:19:39,Dawnifer2009,Norwich Norfolk UK,"Need car advice. We are looking to upgrade. Diesel, manual family size preferably with auxiliary input for my commu… https://t.co/oiQOIDKjsS"
505,2021-04-27 22:03:43,VWLaredo,"Laredo, TX","Check out this Brand-New 2021 Volkswagen Passat S - ONLY $350 A MONTH! 💯

📞 Aaron Ledezma @ 956-717-2200 for more i… https://t.co/5nMDKQhmwC"
506,2021-04-27 22:00:17,EagleCommCU,Become a member today,"Webinar: Drive Away Happy
Apr 28, 2021 10:30 AM

Getting a car can be overwhelming and stressful with all the decis… https://t.co/iJAQZTwFQu"
507,2021-04-27 21:40:34,KirstyElisabeth,"Tamworth, England",New car ❤️🚘 #mini #britishminiclub #newcar #minicooper https://t.co/wtmBFzkwSl
508,2021-04-27 21:36:10,_goncalo_,"Sintra, Portugal",Test Ford Fiesta Rally1 Hybrid WRC 2022 | M-Sport | Matthew Wilson [Pass... https://t.co/BwObAHyXmQ via @YouTube… https://t.co/Bh5uiVFsOq
509,2021-04-27 21:00:10,MilSpouseMM,,"Before making a major purchase, like a car, be smart and understand potential impacts to your financial future. Wat… https://t.co/YQfkQWn0N3"
510,2021-04-27 20:48:58,MyMoneyPurdue,Purdue University ,RT @UNLSMM: Watch out for these hidden costs when you buy a car https://t.co/5o8uzoKL5U #NewCar
511,2021-04-27 20:45:15,XxRach90,,Hey pretty 😍 #newwheels #newcar #fordkuga https://t.co/dK1Eiy4vUj
512,2021-04-27 20:27:16,waynehoganjax,"Jacksonville, Florida","Kia Soul and Selto recalled for Engine Stall and Fire 
#KiaSoul #KiaMotors #Recall #RoadSafety #Seltos #KiaSelto… https://t.co/bz258vu48p"
513,2021-04-27 20:26:40,keyeslexus,"Van Nuys, Los Angeles","Feeling Ultrasonic Blue with ES 350 F-Sport.

💙https://t.co/YOFH07tUGJ💙

#lexus #lexuses #es350 #es250 #es… https://t.co/ZHWKaH65lk"
514,2021-04-27 20:07:42,DAG_Jesse_,"Rochester, South East","The happy customer behind the Range Rover Evoque 🔥
-
Signed, sealed and delivered ✅
-
Another busy month, thanks ag… https://t.co/i0vEvbcibH"
515,2021-04-27 20:00:13,TopLine_Auto,"Irving, TX","Your dream car isn't far, and we'll prove it to you. #TopLineAutoInc #TopLineAuto #IrvingAuto #NewCar #Imports… https://t.co/mL4s1WWGin"
516,2021-04-27 20:00:02,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #cars #car #newcar https://t.co/y2TwlAznjm"
517,2021-04-27 19:58:52,gannonsiobhan15,"Kilkenny, Ireland",Hello Sylvester the new beep beep #newcar #carname #car #bigtreat #furture #familycar #191 #toyota #hybrid https://t.co/oDp3FiaRyS
518,2021-04-27 19:34:41,CryslrJeepDodge,"Bayside, New York",Call our team at 718-229-8700 to set up an appointment or start the car buying process online at… https://t.co/hVqsAuvrYL
519,2021-04-27 19:33:25,ToyotaIowa,"Iowa City, IA",Stop by and check out the 2021 Corolla Nightshade edition today! We are here until 6pm for all of your vehicle need… https://t.co/INoLq5NKlk
520,2021-04-27 19:19:33,cristia00115438,Estados Unidos,RT @LookItsBrittani: Momma’s got a 2021 Kia Soul! Thank you to @premierkia &amp; salesman Audi for helping me get this baby! #NewCar #FirstTime…
521,2021-04-27 19:12:06,LookItsBrittani,"New Orleans, LA",Momma’s got a 2021 Kia Soul! Thank you to @premierkia &amp; salesman Audi for helping me get this baby! #NewCar… https://t.co/UsnyC3BOT4
522,2021-04-27 19:01:37,MoveCarLeasing,United Kingdom,"Get your new Abarth 695 Hatchback from Move Vehicle Leasing today! 

https://t.co/KN2Y4UWHYw

#MVL… https://t.co/ONUn3mJNop"
523,2021-04-27 19:00:01,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #cars #car #newcar https://t.co/oBxqK9iod5
524,2021-04-27 18:24:46,CambridgeToyota,2400 Eagle Street North N3H4R7,"We may be a bit biased so don’t just take our word for it…
Thanks Bert R for the FIVE STAR review!… https://t.co/zjzUZ3VH3E"
525,2021-04-27 18:18:39,vipmazda,Abbotsford,"Congratulations Lisa 🥳

Contact Jas 📞 778.878.2164 to get the ball rolling on your next new vehicle!

📍VIP Mazda
☎️… https://t.co/XBIV0pxbgG"
526,2021-04-27 18:04:36,koolkeanen,The Void,"I finally got one! Had to do it for big papa @elonmusk!

#ElonMusk #Tesla #newcar https://t.co/RkCVgXacMt"
527,2021-04-27 18:00:02,RankSuggest,Dublin Ireland,Did you like this car? Please retweet and follow me. #cars #car #newcar https://t.co/5XbhQCt7iW
528,2021-04-27 17:51:53,dmddetailinguk,"Johnstone, Scotland",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/XujNI5lHcL
529,2021-04-27 17:50:44,paintcorrection,"Johnstone, Scotland",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/KnEmIqgfIJ
530,2021-04-27 17:49:59,newcardetail,"Scotland, United Kingdom",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/V4tkCp6Cgf
531,2021-04-27 17:49:13,_CeramicCoating,"Johnstone, Scotland",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/qmkYtVYZmE
532,2021-04-27 17:48:12,9H_PaintProtect,"Scotland, United Kingdom",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/qgOZTDdJzu
533,2021-04-27 17:47:10,paintprotectuk,"Johnstone, Scotland",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/lGjlryqJzh
534,2021-04-27 17:46:03,DMD_Detailing,"Johnstone, Scotland",My #NewCar #PaintProtection Detail will outshine &amp; outlast the over hyped paint protection treatments by dealership… https://t.co/Rzmq8MIFYl
535,2021-04-27 17:35:50,Individual_FS,Nationwide UK ,"#Volkswagen T-Roc 2.0tsi R 4Motion DSG
IN STOCK! Pre-Registered Leasing Offer.
Contact the Sales Team for details:… https://t.co/PkuwI7rXv5"
536,2021-04-27 17:25:40,Individual_FS,Nationwide UK ,"Lease the Range Rover Evoque D165 R-Dynamic Black Edition Auto 
from £468.73pm including VAT
T's &amp; C's Apply.
Richa… https://t.co/N38Aenej2i"
537,2021-04-27 17:12:03,SaveOnSahara,Las Vegas,"All New 2021 Dodge Durango GT - Destroyer Gray Clearcoat 
https://t.co/zj9tu1zdrF
#lasvegas #vegas #sales #nevada… https://t.co/ri9tLs4EbN"
538,2021-04-27 17:00:03,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #cars #car #newcar https://t.co/aRxBc8WPMX
539,2021-04-27 16:59:02,WCCKia,"Wexford, Ireland","FREE HOME CHARGER Offer ends this Friday ! ⚡
Full details 👉 https://t.co/USbwa9V8Mg or call 053 91 92888. 
#NewCar… https://t.co/P6ELVIAXQl"
540,2021-04-27 16:45:10,foundationhonda,"Cleveland Heights, OH","When you come to @foundationhonda for your next car, you're part of our family. We want to make sure you feel comfo… https://t.co/8YoogoYra0"
541,2021-04-27 16:00:53,autodigg,"Austin, TX","Cadillac is getting rid of gas tanks, by 2030.https://t.co/9uGGAixgZx
 #Cadillac #EVs #electriccars #usedcars… https://t.co/dTyxHgrbfj"
542,2021-04-27 16:00:02,jdswealthgroup,"Henderson, NV","Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/eurYBQ60sh"
543,2021-04-27 15:51:28,LimeGreenCars,United Kingdom,"**BUSINESS AS USUAL!**
Another new car supplied and delivered by LIME GREEN CARS despite the heavy rain. 

Volvo XC… https://t.co/NTCm13rgfK"
544,2021-04-27 15:40:50,91wheels,Gurgaon,Kia unveiled its new logo &amp; future plans for India ! 2021 New Sonet &amp; Seltos to launch in May. Check details -… https://t.co/pzEhif5EbX
545,2021-04-27 15:37:04,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat... #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/pUgt6xygv2
546,2021-04-27 15:32:00,GBSCars,Nottinghamshire,Contact us today to book your appointment to see the Zeros.... More details can be found on our website… https://t.co/XDUA6yVpsV
547,2021-04-27 15:15:02,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/SUWf7iAiQA"
548,2021-04-27 15:14:02,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat... #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/lKJNPvGcAT
549,2021-04-27 14:51:01,Carsforsalecom,,Interested in a specific brand of car? Here’s the entry level car offering for each major manufacturer for an intro… https://t.co/wKnfEGQEk3
550,2021-04-27 14:47:43,DCHGardenaHonda,"Gardena, CA","Our goal at DCH Gardena Honda is to provide a wonderful experience to every driver. Thank you for the great review,… https://t.co/85fA1sOXj3"
551,2021-04-27 14:43:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
552,2021-04-27 14:29:34,TheSignDriveAu1,,HAPPY TUESDAY! #TUESDAY #NEWCAR #NEWCEHICLE #NEWLEASE #NEWDEAL #LONGISLANDLEASE #LONGISLANDAUTO… https://t.co/mfMr1wizsg
553,2021-04-27 14:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #cars #car #newcar https://t.co/2hiwSFLr6e"
554,2021-04-27 13:58:16,HillBuickGMC,3960 West Chester Pike 19073,Safety was a focus when the 2021 Buick Encore GX was Created. Until May 3rd you can lease this car for $179/month w… https://t.co/OAZ1aYkgDS
555,2021-04-27 13:25:39,QueenCh44460004,"Cape Town, South Africa","Get praised for your hard work and perseverance in building and managing your own Forever business! 
Earn spare mon… https://t.co/Nxx1MfxM5F"
556,2021-04-27 13:10:10,UNLSMM,"Lincoln, NE",Watch out for these hidden costs when you buy a car https://t.co/5o8uzoKL5U #NewCar
557,2021-04-27 12:56:17,caastalife,Caerphilly,Finding yourself really busy again? We have the perfect solution when it come to your car - 1 easy monthly fee whic… https://t.co/VX92r7r7oy
558,2021-04-27 12:52:18,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/xjLQYSv71h
559,2021-04-27 12:50:04,LakelandHyundai,"Lakeland, Florida 33815","James Johnson came to #LakelandHyundai to get his 2021 #Elantra and said ""Mr. Ellis did a really great job to help… https://t.co/qVyUrTkGsF"
560,2021-04-27 12:46:28,JohnEagle_Acura,,Nothing quite beats a spring drive in an Acura! Just ask our newest customers. Congratulations and enjoy the Acura… https://t.co/FReiq3iLCW
561,2021-04-27 12:38:42,MB4maticAMG_SA,Sun City:South Africa,RT @Group1Mercedes: Discover the range of benefits available when you buy an Approved Used Mercedes-Benz from Group 1 Mercedes-Benz. Find o…
562,2021-04-27 12:01:32,Group1Mercedes,England,Discover the range of benefits available when you buy an Approved Used Mercedes-Benz from Group 1 Mercedes-Benz. Fi… https://t.co/gephTm3lVD
