,created_at,screen_name,location,text
294,2021-04-18 09:00:14,mini_bridgwater,"South West, England",Looking for a #New or #ApprovedUsed #MINI this #Sunday. Check out the latest #newcar #offers and our #ApprovedUsed… https://t.co/6cmLhFiWGb
295,2021-04-18 08:00:37,MoveCarLeasing,United Kingdom,"Have a great Sunday everyone 

https://t.co/bksmcCk3ja

#MVL #movevehicleleasing #carleasing #car #newcar #lease… https://t.co/yIdeX91Iw9"
296,2021-04-18 07:39:44,kelbom78,newton aycliffe,New house 🏡 ✅......new car 🚘 ✅ new job 🤩 #newjob #newhouse #newcar #happydays #howexciting #whatatimetobealive… https://t.co/TPXsC949Qn
297,2021-04-18 07:34:56,masters_group,"London, England","It's a happy handover day for our customer as she collects her new Kia from our Sales Executive, Richard at, Bromle… https://t.co/qWk3psKmYZ"
298,2021-04-18 02:41:02,IrfanVhora18,,#StoryoftheWeek #TheHorsePower #OldIndian #PovertyStricken #Strike #Discovered#Reward #OldIndian #SpareTyres… https://t.co/J0hvqnajky
299,2021-04-18 02:32:59,utsavshah11,"Ahmedabad,Gujarat, India",#StoryoftheWeek #TheHorsePower #OldIndian #PovertyStricken #Strike #Discovered#Reward #OldIndian #SpareTyres… https://t.co/SlKIGC0ZPQ
300,2021-04-17 23:59:20,CarGeeks_,"Glendale, ca",We got plenty of amazing deals happening. Contact us today 818-946-2272 #chooseCarGeeks #newcar
301,2021-04-17 22:07:02,sdccu,"San Diego County, CA",Worried about car shopping during the pandemic? Utilize our Signature Auto Buying Service! Just provide us with the… https://t.co/Tb6n1Kxv3E
302,2021-04-17 21:30:20,0_joker2,UNKNOWN,"RT @jobella09: Your friends when you buy a #Newcar....🚗🤨🙄😒😸
@msfuckit @kruzanstellar @karlaF98580184 @semetrarhodes @theticklefox @caldmurc…"
303,2021-04-17 19:44:05,SaintJLR,"Rockford, IL",My mom has finally got a new car! God has blessed us with a miracle and now we have transportation. It is a blue ca… https://t.co/CBaq3hx5j0
304,2021-04-17 17:31:11,kollizion4u,"Los Angeles, CA","I Like by Deorum on #SoundCloud https://t.co/hJl13z3zUN

#SaturdayVibes #newcar #newhouse #newlife"
305,2021-04-17 16:59:42,sbhatti85,"Newcastle Upon Tyne, England",Been cazooed #newcar
306,2021-04-17 16:35:12,DMD_Detailing,"Johnstone, Scotland",#NewCar #PaintProtection Detail - Audi S3 - #CarDetailing Specialist | DMD Detailing #johnstone #renfrewshire near… https://t.co/aSXaOvl4kg
307,2021-04-17 16:33:51,masters_group,"London, England","It's a happy handover day for our customer as she collects her new Kia from our Sales Executive, Richard at, Bromle… https://t.co/mqvoUzcB6b"
308,2021-04-17 16:31:11,kimwright741,Derbyshire,Just bought a new car. 20 plate VW Touran. Lovely thing to drive. Cannot wait to pick it up on Tuesday #excited #newcar #Volkswagen
309,2021-04-17 15:15:03,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAxKVY
#lasvegas #vegas #sales #nevada #newcar… https://t.co/q9hNzxCsCY"
310,2021-04-17 15:10:04,LkldAutomall,"Lakeland, Florida 33815","At #LakelandAutomall, we have all kinds of #GreatDeals and the Miller's found their new #Honda #Civic with salesper… https://t.co/qLhOg1w1XN"
311,2021-04-17 15:03:27,TombolaTweets,"West Midlands, England",New car day 🙌🏻😁 #newcar #newcarday #fordfiestacentura #ford #fordfiesta #driveslikeadream https://t.co/WsTOQTRsJP
312,2021-04-17 15:01:42,ForeignEx_Cars,,Looking to buy a #newcar? Our Fairborn and Clearcreek locations have #cars for sale! Match with your #dreamcar toda… https://t.co/CeCNo6d6HX
313,2021-04-17 15:01:30,MoveCarLeasing,United Kingdom,☀️Let the sun shine down on your skin and the wind blow through your hair this Spring/Summer with the new MINI conv… https://t.co/070V9Y5dhh
314,2021-04-17 14:52:42,ChampionCBG,"502 South 1st St, LaGrange KY",We are all set up for the hole in one challenge at Shelbyville Country Club benefiting Louisville Elite Baseball; w… https://t.co/qA0Cn457XN
315,2021-04-17 14:49:00,GBSCars,Nottinghamshire,Explore the Zero Race option https://t.co/6t0Yyn95S9 #gbs #gbszero #zero #racecar #sportscars #newcar #handbuilt… https://t.co/ByRMt7aZQd
316,2021-04-17 14:39:26,TrueUK83,Stoke-on-Trent,"Coming soon to a driveway near our house...

#NewCar #UsedCar #BiggerCar https://t.co/8QEVz1q7Wy"
317,2021-04-17 13:58:24,chlobobass,"England, United Kingdom","After a difficult few weeks with family illness and the tragic news of a friend’s death, this is how I cheer myself… https://t.co/boTizcVErt"
318,2021-04-17 13:50:03,LakelandHyundai,"Lakeland, Florida 33815",You really can get the car you want at #LakelandAutomall - Cory Nichols got what he wanted and said his experience… https://t.co/cVPRREhjVB
319,2021-04-17 13:18:00,KitSpares,Nottinghamshire,We have a range of electrical items including these popular chassis harnesses which we have on display in our showr… https://t.co/OeNYfExlp2
320,2021-04-17 13:00:14,Mazda_Of_Lodi,"130 Rt. 46 E Lodi, NJ 07644","Calling all Mazda owners; get your loyalty reward today!
.
.
.
#Mazdaoflodi #Mazda #loyaltyreward #lease #newcar… https://t.co/YcnWAxgnTE"
321,2021-04-17 12:58:06,MsFuckIt,"Georgia, USA","RT @jobella09: Your friends when you buy a #Newcar....🚗🤨🙄😒😸
@msfuckit @kruzanstellar @karlaF98580184 @semetrarhodes @theticklefox @caldmurc…"
322,2021-04-17 12:51:02,SaveOnSahara,Las Vegas,"2021 Dodge Charger R/T Scat Pack
https://t.co/uu1gVSeC3b
#lasvegas #vegas #sales #nevada #newcar #usedcar  #jeep… https://t.co/R4wnl0B41m"
323,2021-04-17 12:45:46,Dee29969695,South Africa,The 'Forever2Drive' programme is based upon the number of case credits you and your team achieve on a monthly basis… https://t.co/SybfFtsnBK
324,2021-04-17 12:35:05,ResourcesSage,,"Be a Homeowner, let Sage Credit Financial Resources help you.
#homebuyer #newhome #newcar #lennar #kbhomes https://t.co/IjAQfXQjjf"
325,2021-04-17 12:30:48,ParwinderEr,Rurki Pukhta ,The 'Forever2Drive' programme is determined by the number of case credits you and your team achieve over a month.… https://t.co/ZowIk8GVTD
326,2021-04-17 12:00:32,UptownCDJRF,"Dallas, TX","Who is ready for this Showroom candy? Upgrade with Uptown at 2800 W. Mockingbird Ln. Dallas, TX 75235. #finance… https://t.co/geXwWio4m9"
327,2021-04-17 12:00:28,EdHicksNissan,"Corpus Christi, Texas","Ed Hicks Nissan is your headquarters for $199 payments on 6 different models!
Find your perfect match here at… https://t.co/XQZO0QfYyx"
328,2021-04-17 11:45:05,SellAnyCar,United Arab Emirates,The 2021 #Chevrolet Tahoe is a high-performance #SUV that houses a powerful engine and features latest driver-assis… https://t.co/Co4nwZXxR0
329,2021-04-17 11:44:25,MrsProperLike,,Ok - I want you all to help me name my new baby 🚙 I have been informed by my daughters she needs a name. (They have… https://t.co/1v2sd95wiT
330,2021-04-17 10:08:36,ChrisBoylandUK,"Honiton, Devon, England","RT @MoveCarLeasing: How does it all work? Let MVL talk you through it step by step

https://t.co/TOK7SiGtEg

#MVL #movevehicleleasing #car…"
331,2021-04-17 10:01:04,MoveCarLeasing,United Kingdom,"How does it all work? Let MVL talk you through it step by step

https://t.co/TOK7SiGtEg

#MVL #movevehicleleasing… https://t.co/BUDwGwNyNb"
332,2021-04-17 06:43:58,jobella09,,"Your friends when you buy a #Newcar....🚗🤨🙄😒😸
@msfuckit @kruzanstellar @karlaF98580184 @semetrarhodes @theticklefox… https://t.co/6knRSXNE0S"
333,2021-04-17 06:42:27,markusstraya,"New South Wales, Australia","Finally!

#newcar #excited https://t.co/DAw74kpCVR"
334,2021-04-17 06:27:00,KothariHyundai1,Pune,"When you’re bold, the world is full of possibilities. When you dare, you reach your goals. When you step out of the… https://t.co/rmIYlHVSvY"
335,2021-04-17 06:22:37,Zyeca1,Hyderabad,"Are you worried about heavy car loan instalments?

With Zyeca, get Easy Simple and easy application process with
Qu… https://t.co/IAYZO2xVEk"
336,2021-04-17 06:13:17,PyScaleLLC,"Town 'n' Country, FL","RT @oxywheels: OXYWHEELS Online Marketplace to Buy Brand New Cars
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyC…"
337,2021-04-17 05:41:44,gdprAI,"England, United Kingdom","RT @oxywheels: OXYWHEELS Online Marketplace to Buy Brand New Cars
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels #AnyCity #AnyC…"
338,2021-04-17 05:39:21,oxywheels,Hyderabad,"OXYWHEELS Online Marketplace to Buy Brand New Cars
Visit: https://t.co/utLgOO8CTz
Call: 9948366698
#Oxywheels… https://t.co/N3cWesYKMS"
339,2021-04-17 05:00:55,AnupLamborghini,New Delhi,"RT @SellAnyCar: Book an appointment for a free car inspection near you and sell your car in 30 minutes. Visit https://t.co/dP48iNTLVe.

#Te…"
340,2021-04-17 04:30:30,GalaxyToyotacom,"New Delhi, Delhi","Make your plans way more exciting with Toyota Glanza...
.
.
#toyotaglanza #glanza #toyota #galaxytoyota… https://t.co/ABUQg93dDy"
341,2021-04-17 01:53:36,BisnisDea,,2022 Mercedes-Benz EQS The Most Luxurious Electric Car | PRESENTATION | ... https://t.co/kFG3YjhT1k lewat @YouTube… https://t.co/Br4LTmTgRx
342,2021-04-17 00:45:02,KathrynHumecki,Greater Chicago Ares,"Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/kc7c6B6A0k"
343,2021-04-17 00:00:02,DanaMorton2,Rohnert Park California,"Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/ykTRbuHJTs"
344,2021-04-16 23:44:49,KingCo915,"Houston, TX",We official! Sim Sima who got the keys to my Beamer!!! Shoutout Apple Sports Imports for taking care of the kid!  G… https://t.co/co4vxRYTYT
345,2021-04-16 23:29:02,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
346,2021-04-16 21:34:41,EdHicksNissan,"Corpus Christi, Texas",Woooo-eeeeee! Nissan Sentra for $199? Baby Billy will take 2! Hurry before they are all gone!!!… https://t.co/KpeufhDDBN
347,2021-04-16 21:30:06,ProvidentCU,"Redwood City, CA","Ready to buy a new car? Whether it’s a first car, upgrade, or addition for the family, we can help you get pre-appr… https://t.co/s4pyJPVcmB"
348,2021-04-16 21:29:54,Nyriclinnex,IN MY OWN BUSINESS,RT @SXLEEM: Say hi to baby blue you guys #newcar #types #acura #mine https://t.co/ZjTKFokmtB
349,2021-04-16 21:00:31,BattlegroundNC,"Greensboro, NC, US, 27408","💗Coverage for your Kia.💗
Our industry-leading Kia 10-year/100,000-mile warranty program is a testament to our commi… https://t.co/pydBtHX0Wg"
350,2021-04-16 20:45:40,edhINFINITI,"Corpus Christi, TX","INFINITI QX80 with Apple Carplay, sunroof, tow package &amp; a WIFI hotspot for only $759/month! Find your favorite, pe… https://t.co/XewZ5XgbEd"
351,2021-04-16 20:33:00,dvd_emporium,"California, USA",Check out what I’m selling on Mercari! Genuine Chevrolet Sneakers https://t.co/KOTMHTBzk9 #Chevrolet #Chevy… https://t.co/QD5HdL1ms4
352,2021-04-16 20:24:59,dvd_emporium,"California, USA",Check out what I’m selling on Mercari! Genuine Chevrolet Sneakers https://t.co/Km6r5BGD8e #Chevrolet #Chevy… https://t.co/6oJJzz7w6T
353,2021-04-16 20:15:05,LakelandHyundai,"Lakeland, Florida 33815",Delores Hicks with her new #Sonata from #LakelandHyundai and salesperson #BillBelardo... #LookingGood Delores and… https://t.co/6N2Po7A4ti
354,2021-04-16 19:29:23,ChampionCBG,"502 South 1st St, LaGrange KY","You never know who or what will show up here at Champion!
#champion #sold #driveachampion #at4 #kentucky #featured… https://t.co/otoLGJ63pl"
355,2021-04-16 19:24:42,EHicksImports,"Corpus Christi, TX",Congratulations to Mrs. Saenz on her brand new Mercedes-Benz S560! The Saenz family are one of our most loyal clien… https://t.co/4qJw5RJbHq
356,2021-04-16 19:14:01,WidadMusicUSA,East Coast USA,Adulting still feels weird sometimes. I am buying a car right now. All. By. Myself. 😳 #newcar #whenisthenexttour… https://t.co/fzyVDGppLh
357,2021-04-16 19:01:28,candppanelcraft,"Croydon, London","After a difficult year, lots of people are keen to treat themselves in 2021 - and #newcars are on the mind. Here's… https://t.co/W6gG2iEeBu"
358,2021-04-16 18:24:03,ConductorHarry,"Doncaster, England",Yas! I guess I’m a @Ford driver now! My new(ish) Focus Titanium EcoBoost; and terry fits beautifully in the boot! I… https://t.co/UmtbUdYlf0
359,2021-04-16 18:22:16,AutoCheatSheet,Oklahoma,"When is the best time to buy a car and save the most money?
.
.

#carbuying #newcars #newcar #newcarsales… https://t.co/mV0KddYo2n"
360,2021-04-16 17:57:08,Wicked3659,,I had to scrap my little yellow bug 🥺 so say hello to my Tardis coloured Clio.  I am all out of money now. *sigh*… https://t.co/Esdf9xl2vf
361,2021-04-16 17:45:09,winaluxurycar,Ireland,Will you be the one collecting these keys? 💭🔑 This is your chance to drive away in a BRAND NEW 3 Series BMW for €25… https://t.co/edG7fBQCrs
362,2021-04-16 17:08:08,GillmanHondaNor,"Houston, TX","We love shining the spotlight on our customers! 😁  💯 

Let us hype you up after you pick out your new car!… https://t.co/K1U9IhU3T8"
363,2021-04-16 17:05:07,LakelandGenesis,"Lakeland, FL",Looking for a great #Luxury car with #Amazing #Tech and #Superior #DrivingElegance? George Cheeseman was... that's… https://t.co/9uQPR03BND
364,2021-04-16 16:47:35,BlargWolf,Mid Atlantic US,Random poll.  Looking at a new car.   2018 Acura TLX or 2020 Chevy Malibu.  I’m just stuck between the two.  What y… https://t.co/9vYUkRvT6q
365,2021-04-16 16:34:26,TheSignDriveAu1,,IT'S FRIDAY!!!! #FRIDAY #THEWEEKEND #LEASE #DEAL #AUTO #LONGISLANDLEASE #LONGISLANDAUTO #NEWAUTO #NEWLEASE #NEWCAR… https://t.co/Z8YnKRmvCK
366,2021-04-16 16:23:59,PaniaguaMall,"Dalton, GA, US, 30721","The best way to make your car last is to love it. 🚗😎👍 https://t.co/VGEySHqsUf

#AutoSales #CarSales #Car #Best… https://t.co/QTHRN1ZHpY"
367,2021-04-16 16:11:06,WylamGarage,"Hexham, Northumberland","𝙏𝙮𝙧𝙚𝙙 of the same car and looking for a change? 🚗 
Contact the team today or just check out our wide range of new &amp;… https://t.co/f382jPn0FI"
368,2021-04-16 16:02:44,509autosales,"Kennewick, WA","We get what we would drive, if it's good for us it's good for you! Your satisfaction is our main priority! 😃

💻… https://t.co/5TPSyUTnYx"
369,2021-04-16 16:01:53,martins_group,Hampshire / Surrey,Martins of Reading Used Car events is now on - £500 deposit contribution and Two years free Servicing with any Appr… https://t.co/aOver2sdoQ
370,2021-04-16 16:00:14,RobotConsumer,,"RT @autodigg: Cruise - An electric, driverless taxi https://t.co/FgQRHVOJEO
#Cruise #electric #driveless #taxi #Walmart #ElectricVehicles #…"
371,2021-04-16 15:49:13,swiftlease,"Great Harwood, Lancashire","⭐ TOP DEAL - Volvo XC40 SUV

✅ £237.52 inc. VAT monthly rental
✅ 48 month contract
✅ 12 months upfront
Take a look… https://t.co/VjHGhlaiDe"
372,2021-04-16 15:38:12,LostPinesToyota,"Bastrop, TX",𝗟𝗼𝘀𝘁 𝗣𝗶𝗻𝗲𝘀 𝗧𝗼𝘆𝗼𝘁𝗮 will work with you and your budget to make sure you drive off into the sunset in your new vehicle… https://t.co/AMiqEKZAzi
373,2021-04-16 15:34:16,cars_henrys,"Glasgow, UK","YES IT'S TIME TO ORDER YOUR NEW ""21"" PLATE!

Well, if this year is going to be so fast why not enjoy speeding throu… https://t.co/EmDZONXpGQ"
374,2021-04-16 15:15:06,ipacnissan,"San Antonio, TX","TGIF from this happy new Nissan owner!🎉 Welcome to the IPAC family! 

Our team is happy to help you find your dream… https://t.co/WX7f0nYxQ3"
375,2021-04-16 15:15:03,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/XLWE87dQhK"
376,2021-04-16 15:00:31,autodigg,"Austin, TX","Cruise - An electric, driverless taxi https://t.co/FgQRHVOJEO
#Cruise #electric #driveless #taxi #Walmart… https://t.co/y0T89XacLb"
377,2021-04-16 14:54:28,Shepshedford,"Leicestershire, England","**FOR SALE** 

Fiat 500 2016 (66 reg) 
1.2 8V Lounge (s/s) 
3dr 

Price: £6,750 

Call us today on 01509 508008 or… https://t.co/9YYZYUmVYC"
378,2021-04-16 14:53:21,HomelifeGalaxy,"Toronto, Ontario","It takes a car and so much fuel to show a house 🏡

It’s not that easy 🙌🙇

#homelife #homelifegalaxy #prices… https://t.co/SlvG00GqZ1"
379,2021-04-16 14:46:44,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/IR3lUdld2d
380,2021-04-16 14:46:09,Jacks_AutoSales,"Traverse City, MI",Our selection of affordable vehicles is enough to get anyone revved up! #JackAutoSales #JacksAutoSalesMI #NewCar… https://t.co/xOgd4XzyEO
381,2021-04-16 14:25:00,CPOUSED_com,"Austin, TX",Small size but big deals! Search our preowned inventory for great deals on compact SUVs like this MINI Countryman C… https://t.co/RH7demkJqK
382,2021-04-16 14:23:49,dennehymotors,Limerick,"Make your next journey electric with the Renault ZOE...
Book a call with our team of EV specialists.
Drive Free in… https://t.co/Rudd07fCrc"
383,2021-04-16 14:00:16,GalaxyToyotaNJ,"Eatontown, NJ","SPRING SAVINGS ARE HERE❗ 
MAKE SURE TO MAKE YOUR APPOINTMENT TODAY; OFFER ONLY VALID UNTIL 4/17.
------------------… https://t.co/38SUGb7r6R"
384,2021-04-16 12:51:02,SaveOnSahara,Las Vegas,"2021 Dodge Charger R/T Scat Pack
https://t.co/ll4BxNAYIq
#lasvegas #vegas #sales #nevada #newcar #usedcar  #jeep… https://t.co/I4EzWcNTr9"
385,2021-04-16 12:40:02,Menapia_Dacia,"Wexford, Ireland","The new 211 Duster remains shockingly affordable . 
Find out more about our April offer on https://t.co/5QHk4GwBrQ… https://t.co/e1ykdqsT8G"
386,2021-04-16 12:35:03,ResourcesSage,,"Free Consultation, Call Now!
#homebuyer #newhome #newcar #lennar #kbhomes https://t.co/jSU5f7b7Tg"
387,2021-04-16 12:10:05,ElisabethHobbes,"Yorkshire, emotionally",Being vaccinated does NOT mean you can go buy a 30 year old car. 🤨 #FridayFeeling #newcar #impulsepurchase https://t.co/NfWuYdEMoQ
388,2021-04-16 12:02:12,NissanDartmouth,60 Baker Dr. Dartmouth NS,"Heather Salmon is the proud new owner of a gorgeous, 2021 Nissan Kicks. We send out our congratulations from Robert… https://t.co/aMVe6Jf6A3"
389,2021-04-16 12:02:00,MoveCarLeasing,United Kingdom,"☀️View our whole Citroen Range at https://t.co/58gjZhvOFn
#MVL #movevehicleleasing #carleasing #Citroen #Citroencar… https://t.co/omTnUcYlR9"
390,2021-04-16 12:00:34,DCH_Nanuet,"Nanuet, NY",Way more space than you get in a plane and check out that cockpit! The Honda Pilot is perfect for a weekend roadtri… https://t.co/qxY3vn4aOM
391,2021-04-16 12:00:18,Gumtree,United Kingdom,In the market for a Honda Civic? We’ve reviewed it for you so you can make an informed decision #GumtreeMotors… https://t.co/PxKCXOYFTn
392,2021-04-16 11:55:38,BMWBloomfield,"Bloomfield, NJ",Ready for a weekend getaway with the family? The BMW X5 SAV is the perfect way to get everyone safely there.… https://t.co/u9tn0eWZI6
393,2021-04-16 11:29:36,masters_group,"London, England","It's a happy handover day for our customers as they collect their new Kia Venga from our Sales Executive, Graham at… https://t.co/I57C8uyL7K"
394,2021-04-16 10:30:34,MB4maticAMG_SA,Sun City:South Africa,"RT @drawnwithdata: Someone is pleased with their car.
.
.
#newcar #yellowcar #mercedes #sportscar #ipadphoto #posingforthecamera #streetsce…"
395,2021-04-16 10:29:52,MB4maticAMG_SA,Sun City:South Africa,RT @ScottMilbanke: everyone loves a new car day right? 😍 #mercedes #cclass #saloon #germancars #newcar #newcarsmell https://t.co/3vcaudLi1R
396,2021-04-16 10:01:47,PremierToyotaUK,Llandudno Junction,"Congratulations, Tracey Meerholz, on picking up your new car from Mike Scholes at Premier Toyota.

Thank you for ch… https://t.co/vIO53fAgu6"
397,2021-04-16 10:00:41,MotorlineSkoda,,"ICYMI: Take the first look at our new and improved ŠKODA KODIAQ. 

Watch the World Premiere now:… https://t.co/GgErImG5GF"
398,2021-04-16 10:00:35,CurrieMotors,,"Our Bounce Back Sale has started and there has never been a better time to purchase your four-wheeled friend 🚗

For… https://t.co/Wpbeq3zl4s"
399,2021-04-16 10:00:00,GlassGuide,HQ: London. Reach: UK wide,"'Registrations in March showed the first green shoots of growth since August 2020, with 29,280 more units registere… https://t.co/NYFBzIuc1y"
400,2021-04-16 09:45:06,KeyWorkerCarLe1,Preston,Happy Friday everyone. With so many restrictions being lifted across the UK this weekend please remember - drink re… https://t.co/8UFZpUAhmX
401,2021-04-16 08:43:44,masters_group,"London, England","It's time to see what driving electric really has to offer | https://t.co/13UvXXbpHS 
For 10 days in April, MG are… https://t.co/HW0BAAalfg"
402,2021-04-16 08:42:00,GBSCars,Nottinghamshire,Contact us today to book your appointment to see the Zeros.... More details can be found on our website… https://t.co/SSSApTKOyI
403,2021-04-16 08:30:37,masters_group,"London, England","It's a happy handover day for our customer as she collects her Ford KA from our Sales Executive, Graham at, Bromley… https://t.co/49BmWT714q"
404,2021-04-16 07:38:58,mrharrythe,,Pops in blue #newcar #toyota #rukus https://t.co/iPcAk99lS8
405,2021-04-16 07:00:37,MercLeeds_Sarah,Batley,"The New EQS !

Price and specification will be released later in the Summer.

Such a different car to anything we h… https://t.co/cZVmGq663h"
406,2021-04-16 06:12:04,UptownCDJRF,"Dallas, TX","Whether phenomenal credit, or challenged credit, our team at Uptown Chrysler Dodge Jeep Ram can get you in the righ… https://t.co/VuuqOnrFxI"
407,2021-04-16 05:55:15,BlinkFinance,"Palm Beach, Queensland",Want a new car but don't know where to start? Give Blink a call 1300 827 848 or simply google 'blink finance'… https://t.co/VsXwzBH2Yy
408,2021-04-16 05:30:00,NissanAutorelli,Kolkata,"The 𝗡𝗶𝘀𝘀𝗮𝗻 𝗞𝗶𝗰𝗸𝘀 not only offers fantastic value-for-money, but also comes packed with impressive features… https://t.co/1Hwt5NEhup"
409,2021-04-16 04:50:59,GalaxyToyotacom,"New Delhi, Delhi","This April Beat the Heat with cool offers from Toyota...

🌐 Book Online - https://t.co/hBu3eYr4O9
.
.
#newcar #cars… https://t.co/ZIsgUKwFiI"
410,2021-04-16 04:17:16,Benjami45459565,,"RT @AutosMade: Does Anyone know the Toyota released a new EV-Sedan ?

2021 Toyota Mirai and the car is compressed with lot of technological…"
411,2021-04-16 03:29:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
412,2021-04-16 03:20:38,DarrenButz,,"New wheels. 

📸: @alanlovelidge

#Cars #Mazda #Mazda3 #2019 #New #NewCar https://t.co/JUh5c4AJrV"
413,2021-04-16 02:30:00,FordPawan,"Sector 63, Noida",The new Ford #Ecosport loaded with new technology like SYNC®3 with touchscreen display which is a reliable and fun… https://t.co/5zKkFYUplm
414,2021-04-16 00:58:01,RochelleNorlund,,"RT @Dave_Herridge: So yesterday I drove down to @churchsperformancecars to collect my new car, absolutely blown away. Massive thank you to…"
415,2021-04-16 00:17:55,asylum817,"Paducah, KY","Listen to episode 88, out now!
https://t.co/MUsRFMkx7e 

@anchor #anchor #sillynews #worldnews #oddnews… https://t.co/epoti7VoSg"
416,2021-04-15 23:59:10,CarGeeks_,"Glendale, ca",We got plenty of amazing deals happening. Contact us today 818-946-2272 #chooseCarGeeks #newcar
417,2021-04-15 23:19:10,CarConversatio1,Australia,"Not sure about the name, but here's #pricing for the launch versions of the #Haval #Jolion #SUV. #newcar… https://t.co/BFQxtIv9YP"
418,2021-04-15 21:53:48,6pO6jQTJIqGtidO,,"RT @drawnwithdata: Someone is pleased with their car.
.
.
#newcar #yellowcar #mercedes #sportscar #ipadphoto #posingforthecamera #streetsce…"
419,2021-04-15 21:25:00,WatsekaFord,"Watseka, IL",𝘾𝙊𝙉𝙂𝙍𝘼𝙏𝙐𝙇𝘼𝙏𝙄𝙊𝙉𝙎 to Trent from Martinton on the purchase of his new Toyota Corolla iM! #WatsekaFord #NewCar… https://t.co/ePvzO6mOwV
420,2021-04-15 21:20:39,pnwchef93,"Tacoma, WA","New whip who dis? #newcar #suv #awd #newwhip #finallyanadult #adulting @ Manchester, Washington https://t.co/DWBXwhvASK"
421,2021-04-15 21:13:22,authenticchad,"Tyler, TX",New addition to the family #HondaPiolet #newcar https://t.co/qe2QANVNY1
422,2021-04-15 20:55:04,ChampionCBG,"502 South 1st St, LaGrange KY","Gil is ready to roll in his new 2021 Chevrolet Tahoe Premiere...who’s next?!
#champion #sold #driveachampion #at4… https://t.co/9OY4uvOh1L"
423,2021-04-15 20:53:55,CambridgeToyota,2400 Eagle Street North N3H4R7,"Make your dollars go further…

With Toyota Red Tag Days on now!

Corolla Starting from 

$19,350 plus freight and t… https://t.co/mmlsOmBAb5"
424,2021-04-15 20:17:01,SellsToyotas,,"Need Financing For A Car? 🚗Fill Out Our Finance Application Through The Link.📱

Click HERE: https://t.co/nFRREbK9TQ… https://t.co/LZINOdnvyh"
425,2021-04-15 20:09:32,PowerBuickGMCVW,"Corvallis, OR",Estimate your monthly payment with our online payment calculator! Click here to get started:… https://t.co/jrDWm8Zhhf
426,2021-04-15 20:00:46,caastalife,Caerphilly,One of the trends to have gained traction during the past 12 months has been car subscriptions. The ease and flexib… https://t.co/Ruhl1TOtTA
427,2021-04-15 20:00:26,autodigg,"Austin, TX",Check out our buyer's guide for Fifth Generation 2014-Jeep Cherokee - https://t.co/rOa4Q3fP6b  @covertdodge… https://t.co/2Pqww5vFcb
428,2021-04-15 19:53:49,EmpireHondaNY,"Manhasset, NY","The keys you’ve always wanted are here at Empire Honda of Manhasset 😎. Come and grab them today 🚗! 

#Buyacar… https://t.co/aAVKWXIeuO"
429,2021-04-15 19:44:48,GekoPaul,"Śląskie, Polska",My car is #demage #acident #time to #newcar https://t.co/vVF77s3AM2
430,2021-04-15 19:16:32,iinkyrhi,"Norwich, England",New car looks cleaner from far away 😂 finally have a kid friendly car #newcar https://t.co/qsD7E4EbwI
431,2021-04-15 19:02:06,thisgirlcray_,,blessed. 🤩🥳🙏🚗 #newcar https://t.co/eHPNl4ZsGb
432,2021-04-15 19:01:37,MoveCarLeasing,United Kingdom,"🧠Smart decision , Smart driving

Get your Smart For Two Coupe from MVL today

https://t.co/T6be9h7I8a

#MVL… https://t.co/Kpub1uY7a0"
433,2021-04-15 18:44:33,ScottMilbanke,Newcastle UK ,everyone loves a new car day right? 😍 #mercedes #cclass #saloon #germancars #newcar #newcarsmell https://t.co/3vcaudLi1R
434,2021-04-15 18:42:58,PDior__,,RT @SXLEEM: Say hi to baby blue you guys #newcar #types #acura #mine https://t.co/ZjTKFokmtB
435,2021-04-15 18:08:28,WinegardFord,"Caledonia, Ontario, Canada","📣The #2021Ranger is on sale at #WinegardFord!

🚘This month finance the new #Ranger at 0.99% APR for 72 months.… https://t.co/XbBapVPDf0"
436,2021-04-15 18:00:28,GalaxyToyotaNJ,"Eatontown, NJ","SPRING FEVER SAVINGS ARE HERE!
.
.
https://t.co/K9u5sDb2HO
.
#GalaxyToyota #Toyota #SpringSavings #lease… https://t.co/uPO91DfrhP"
